4.5019,0.16276,0.91747,0
4.5139,0.16276,0.91506,0
4.5249,0.16276,0.91265,0
4.5368,0.16276,0.91024,0
4.5487,0.16276,0.90422,0
4.6685,0.16276,0.88253,0
4.6803,0.16276,0.88133,0
4.6926,0.16146,0.87771,0
4.7037,0.16146,0.87651,0
4.7162,0.16016,0.87289,0
4.7311,0.16016,0.87169,0
4.7448,0.16016,0.86928,0
4.7584,0.16016,0.86566,0
4.7831,0.16016,0.86205,0
4.7949,0.16016,0.86084,0
4.8055,0.16016,0.85843,0
4.8171,0.16016,0.85723,0
4.8296,0.16016,0.85482,0
4.8549,0.16016,0.85241,0
4.8695,0.16016,0.8512,0
4.8815,0.16016,0.85,0
4.8938,0.16016,0.8488,0
4.9044,0.16016,0.84639,0
4.9302,0.16016,0.84277,0
4.9441,0.16016,0.84157,0
4.9669,0.16016,0.84036,0
4.992,0.16016,0.83916,0
5.0093,0.16016,0.83795,0
5.0215,0.16016,0.83675,0
5.0331,0.16016,0.83554,0
5.0538,0.16016,0.83434,0
5.063,0.16016,0.83313,0
5.0733,0.16016,0.83193,0
5.0973,0.16016,0.83072,0
5.1065,0.16016,0.82952,0
5.118,0.16016,0.82831,0
5.1393,0.16016,0.82711,0
5.1582,0.15886,0.8259,0
5.1676,0.15886,0.8247,0
5.1915,0.15886,0.82349,0
5.2152,0.15886,0.82229,0
5.2343,0.15756,0.82229,0
5.2438,0.15756,0.82108,0
5.2646,0.15626,0.82108,0
5.2739,0.15626,0.81988,0
5.2859,0.15496,0.81988,0
5.2982,0.15366,0.81867,0
5.3196,0.15236,0.81867,0
5.3294,0.15106,0.81867,0
5.3509,0.14976,0.81867,0
5.371,0.14846,0.81867,0
5.381,0.14715,0.81867,0
5.3923,0.14455,0.81867,0
5.4047,0.14325,0.81867,0
5.417,0.14065,0.81747,0
5.429,0.13935,0.81747,0
5.4417,0.13805,0.81747,0
5.4533,0.13675,0.81747,0
5.4652,0.13545,0.81747,0
5.4914,0.13415,0.81747,0
5.5059,0.13154,0.81747,0
5.5183,0.12894,0.81747,0
5.531,0.12504,0.81747,0
5.5539,0.12374,0.81747,0
5.5683,0.12114,0.81747,0
5.583,0.11854,0.81747,0
5.5972,0.11463,0.81867,0
5.6117,0.11203,0.81867,0
5.6274,0.10813,0.81867,0
5.642,0.10683,0.81867,0
5.6555,0.10293,0.81867,0
5.6697,0.099024,0.81867,0
5.6846,0.095122,0.81867,0
5.699,0.09252,0.81867,0
5.713,0.09122,0.81867,0
5.7262,0.088618,0.81867,0
5.7383,0.084715,0.81867,0
5.7507,0.080813,0.81867,0
5.7633,0.079512,0.81867,0
5.7761,0.074309,0.81867,0
5.7883,0.070407,0.81867,0
5.8012,0.069106,0.81867,0
5.8182,0.066504,0.81867,0
5.8331,0.062602,0.81867,0
5.8498,0.06,0.81747,0
5.8676,0.057398,0.81747,0
5.8855,0.050894,0.81747,0
5.8994,0.048293,0.81747,0
5.9121,0.043089,0.81747,0
5.9244,0.037886,0.81747,0
5.9368,0.035285,0.81627,0
5.9497,0.030081,0.81627,0
5.9631,0.02748,0.81627,0
5.9758,0.022276,0.81627,0
5.9889,0.018374,0.81627,0
6.0015,0.015772,0.81627,0
6.0138,0.01187,0.81627,0
6.0255,0.0092683,0.81627,0
6.0391,0.0053659,0.81627,0
6.0518,0.0027642,0.81627,0
6.0665,-0.0011382,0.81627,0
6.0796,-0.0063415,0.81627,0
6.0915,-0.010244,0.81627,0
6.105,-0.015447,0.81627,0
6.1176,-0.01935,0.81627,0
6.1299,-0.025854,0.81627,0
6.1415,-0.029756,0.81627,0
6.154,-0.03626,0.81627,0
6.1673,-0.044065,0.81627,0
6.1803,-0.047967,0.81627,0
6.1951,-0.05187,0.81627,0
6.2075,-0.058374,0.81627,0
6.2205,-0.060976,0.81627,0
6.2334,-0.064878,0.81627,0
6.2473,-0.071382,0.81506,0
6.2615,-0.073984,0.81506,0
6.2746,-0.079187,0.81506,0
6.2884,-0.083089,0.81506,0
6.3007,-0.08439,0.81506,0
6.3139,-0.089593,0.81506,0
6.3371,-0.093496,0.81506,0
6.3481,-0.096098,0.81506,0
6.3617,-0.1,0.81506,0
6.3746,-0.1013,0.81506,0
6.3882,-0.1039,0.81506,0
6.4013,-0.1065,0.81506,0
6.5341,-0.12732,0.81506,0
6.5447,-0.13122,0.81506,0
6.5568,-0.13382,0.81506,0
6.5697,-0.13902,0.81506,0
6.5826,-0.14293,0.81506,0
6.5952,-0.14683,0.81506,0
6.6091,-0.14943,0.81506,0
6.6221,-0.15333,0.81506,0
6.6372,-0.15593,0.81506,0
6.6516,-0.15854,0.81506,0
6.6658,-0.15984,0.81506,0
6.6791,-0.16244,0.81506,0
6.6924,-0.16634,0.81506,0
6.7194,-0.16764,0.81506,0
6.7354,-0.16894,0.81506,0
6.7498,-0.17154,0.81506,0
6.764,-0.17285,0.81506,0
6.7884,-0.17545,0.81506,0
6.8142,-0.17935,0.81506,0
6.8299,-0.18195,0.81506,0
6.8442,-0.18325,0.81506,0
6.8569,-0.18455,0.81506,0
6.8704,-0.18715,0.81506,0
6.8844,-0.19106,0.81506,0
6.8978,-0.19236,0.81506,0
6.9148,-0.19626,0.81506,0
6.932,-0.19886,0.81506,0
6.9495,-0.20407,0.81506,0
6.9673,-0.20667,0.81506,0
6.9837,-0.20797,0.81506,0
6.9984,-0.21057,0.81506,0
7.0132,-0.21317,0.81506,0
7.0386,-0.21707,0.81506,0
7.061,-0.21967,0.81506,0
7.0721,-0.22098,0.81506,0
7.0872,-0.22358,0.81506,0
7.1006,-0.22488,0.81506,0
7.1141,-0.22618,0.81506,0
7.1281,-0.22878,0.81506,0
7.1432,-0.23008,0.81506,0
7.1574,-0.23398,0.81506,0
7.1856,-0.23659,0.81506,0
7.2015,-0.23789,0.81506,0
7.2165,-0.24049,0.81506,0
7.2311,-0.24439,0.81506,0
7.245,-0.24569,0.81506,0
7.2575,-0.24959,0.81506,0
7.2715,-0.2548,0.81506,0
7.2853,-0.2561,0.81506,0
7.2997,-0.26,0.81506,0
7.3143,-0.2652,0.81506,0
7.329,-0.26911,0.81506,0
7.3432,-0.27041,0.81506,0
7.3572,-0.27301,0.81506,0
7.3709,-0.27431,0.81506,0
7.3849,-0.27691,0.81506,0
7.3991,-0.28211,0.81627,0
7.4149,-0.28602,0.81627,0
7.4446,-0.28732,0.81627,0
7.4604,-0.28862,0.81627,0
7.4747,-0.28992,0.81627,0
7.4988,-0.29122,0.81747,0
7.5109,-0.29382,0.81747,0
7.5241,-0.29512,0.81747,0
7.5395,-0.29772,0.81747,0
7.5541,-0.30033,0.81747,0
7.5794,-0.30163,0.81747,0
7.6279,-0.30293,0.81747,0
7.6642,-0.30423,0.81747,0
7.6948,-0.30553,0.81747,0
7.7108,-0.30683,0.81747,0
7.7251,-0.30813,0.81747,0
7.7387,-0.30943,0.81747,0
7.753,-0.31203,0.81747,0
7.7679,-0.31333,0.81747,0
7.7826,-0.31593,0.81747,0
7.7975,-0.31724,0.81747,0
7.8118,-0.31984,0.81747,0
7.8393,-0.32114,0.81747,0
7.8562,-0.32244,0.81747,0
7.9684,-0.32244,0.81867,0
8.0086,-0.32374,0.82108,0
8.0292,-0.32374,0.8247,0
8.0471,-0.32374,0.8259,0
8.0686,-0.32374,0.82831,0
8.0867,-0.32244,0.83072,0
8.1192,-0.32244,0.83193,0
8.1339,-0.32244,0.83434,0
8.1638,-0.32244,0.83554,0
8.1761,-0.32244,0.83675,0
8.1893,-0.32244,0.83795,0
8.2043,-0.32244,0.84036,0
8.2371,-0.32244,0.84157,0
8.2549,-0.32244,0.84277,0
8.2703,-0.32244,0.84398,0
8.2839,-0.32244,0.84518,0
8.2982,-0.32244,0.84639,0
8.3122,-0.32244,0.84759,0
8.3271,-0.32244,0.8488,0
8.3573,-0.32244,0.85,0
8.376,-0.32244,0.8512,0
8.4014,-0.32244,0.85241,0
8.4313,-0.32244,0.85361,0
8.448,-0.32244,0.85482,0
8.489,-0.32244,0.85602,0
8.5259,-0.32244,0.85723,0
8.5693,-0.32244,0.85843,0
8.5973,-0.32244,0.85964,0
8.6145,-0.32114,0.86084,0
8.6297,-0.32114,0.86205,0
8.6446,-0.32114,0.86325,0
8.6718,-0.31984,0.86566,0
8.6995,-0.31984,0.86687,0
8.7118,-0.31854,0.86687,0
8.7377,-0.31854,0.86807,0
8.75,-0.31724,0.86807,0
8.7647,-0.31724,0.86928,0
8.781,-0.31724,0.87048,0
8.8281,-0.31724,0.87169,0
8.8486,-0.31724,0.87289,0
8.8748,-0.31724,0.8753,0
8.9141,-0.31593,0.8753,0
9.0194,-0.31463,0.8753,0
9.043,-0.31463,0.87651,0
9.0617,-0.31333,0.87771,0
9.0785,-0.31203,0.87771,0
9.096,-0.31073,0.87892,0
9.1143,-0.30813,0.87892,0
9.1356,-0.30553,0.87892,0
9.1607,-0.30293,0.87892,0
9.1828,-0.30033,0.87892,0
9.2064,-0.29772,0.87892,0
9.2286,-0.29382,0.87892,0
9.2483,-0.28602,0.87892,0
9.2662,-0.27691,0.87892,0
9.2853,-0.2665,0.87771,0
9.3072,-0.2613,0.87771,0
9.3267,-0.2535,0.87771,0
9.343,-0.25089,0.87771,0
9.3579,-0.24699,0.87771,0
9.3727,-0.24439,0.87771,0
9.3881,-0.24179,0.87771,0
9.4032,-0.24049,0.87771,0
9.4184,-0.23789,0.87771,0
9.4355,-0.23659,0.87771,0
9.4515,-0.23268,0.87771,0
9.468,-0.22878,0.87892,0
9.4831,-0.22358,0.87892,0
9.4986,-0.21707,0.87892,0
9.5136,-0.21057,0.87892,0
9.5284,-0.20537,0.87892,0
9.5445,-0.20146,0.87892,0
9.5612,-0.19756,0.87892,0
9.5786,-0.19366,0.87892,0
9.5939,-0.19106,0.87892,0
9.6107,-0.18976,0.87892,0
9.6269,-0.18585,0.87892,0
9.6425,-0.18455,0.87892,0
9.6582,-0.18325,0.87892,0
9.6907,-0.18065,0.87892,0
9.7089,-0.17935,0.87892,0
9.7241,-0.17675,0.87892,0
9.739,-0.17545,0.87892,0
9.755,-0.17285,0.87892,0
9.7713,-0.16894,0.87892,0
9.7883,-0.16634,0.87892,0
9.8039,-0.16504,0.87892,0
9.8203,-0.16114,0.87892,0
9.8354,-0.15854,0.87892,0
9.852,-0.15593,0.87892,0
9.8701,-0.15333,0.87892,0
9.8981,-0.15073,0.87892,0
9.9239,-0.14813,0.87892,0
9.9369,-0.14553,0.87892,0
9.9524,-0.14293,0.87892,0
9.9704,-0.13642,0.87892,0
9.9856,-0.13122,0.87892,0
10.001,-0.12992,0.87892,0
10.017,-0.12602,0.87892,0
10.032,-0.12211,0.87892,0
10.049,-0.11951,0.87892,0
10.064,-0.11561,0.87892,0
10.08,-0.11431,0.87892,0
10.097,-0.11171,0.88012,0
10.113,-0.11041,0.88012,0
10.129,-0.1078,0.88012,0
10.144,-0.1065,0.88012,0
10.159,-0.1052,0.88012,0
10.175,-0.1013,0.88012,0
10.192,-0.098699,0.88012,0
10.207,-0.093496,0.88012,0
10.224,-0.090894,0.88012,0
10.241,-0.086992,0.88012,0
10.256,-0.083089,0.87892,0
10.274,-0.076585,0.87892,0
10.289,-0.071382,0.87771,0
10.306,-0.06748,0.87771,0
10.323,-0.062276,0.87771,0
10.338,-0.058374,0.87771,0
10.359,-0.054472,0.87771,0
10.379,-0.05187,0.87771,0
10.401,-0.047967,0.87771,0
10.423,-0.044065,0.87771,0
10.442,-0.041463,0.87771,0
10.459,-0.038862,0.87771,0
10.475,-0.03626,0.87771,0
10.493,-0.032358,0.87771,0
10.51,-0.028455,0.87771,0
10.527,-0.024553,0.87771,0
10.542,-0.023252,0.87771,0
10.559,-0.02065,0.87771,0
10.575,-0.01935,0.87771,0
10.592,-0.016748,0.87771,0
10.608,-0.014146,0.87771,0
10.625,-0.010244,0.87771,0
10.643,-0.0076423,0.87771,0
10.662,-0.0050407,0.87892,0
10.678,-0.0011382,0.87892,0
10.694,0.0027642,0.87892,0
10.713,0.0066667,0.87892,0
10.731,0.0092683,0.87892,0
10.747,0.013171,0.87892,0
10.763,0.017073,0.87892,0
10.779,0.020976,0.87892,0
10.798,0.024878,0.87892,0
10.815,0.030081,0.87892,0
10.832,0.033984,0.87892,0
10.85,0.036585,0.87892,0
10.867,0.039187,0.87892,0
10.883,0.040488,0.87892,0
10.9,0.041789,0.87892,0
10.929,0.043089,0.87892,0
10.944,0.04439,0.87892,0
10.962,0.048293,0.87892,0
10.979,0.049593,0.87892,0
10.996,0.052195,0.87892,0
11.026,0.054797,0.87892,0
11.041,0.056098,0.87892,0
11.058,0.058699,0.87892,0
11.075,0.06,0.87892,0
11.094,0.061301,0.87892,0
11.125,0.063902,0.88012,0
11.14,0.065203,0.88012,0
11.17,0.066504,0.88012,0
11.184,0.067805,0.88012,0
11.213,0.067805,0.88133,0
11.228,0.069106,0.88133,0
11.244,0.070407,0.88133,0
11.262,0.071707,0.88253,0
11.278,0.073008,0.88253,0
11.293,0.074309,0.88253,0
11.327,0.074309,0.88373,0
11.347,0.076911,0.88494,0
11.378,0.076911,0.88614,0
11.41,0.078211,0.88735,0
11.431,0.078211,0.88976,0
11.449,0.078211,0.89096,0
11.468,0.078211,0.89458,0
11.488,0.078211,0.89699,0
11.51,0.078211,0.8994,0
11.532,0.078211,0.9006,0
11.554,0.078211,0.90181,0
11.574,0.078211,0.90301,0
11.591,0.078211,0.90422,0
11.61,0.078211,0.90663,0
11.629,0.078211,0.90904,0
11.647,0.078211,0.91024,0
11.665,0.078211,0.91145,0
11.683,0.078211,0.91265,0
11.7,0.078211,0.91386,0
11.717,0.078211,0.91506,0
11.735,0.078211,0.91747,0
11.77,0.078211,0.91988,0
11.791,0.078211,0.92108,0
11.808,0.078211,0.92229,0
11.825,0.078211,0.92349,0
11.842,0.078211,0.9247,0
11.859,0.078211,0.9259,0
11.876,0.078211,0.92711,0
11.895,0.079512,0.92952,0
11.914,0.079512,0.93193,0
11.933,0.080813,0.93313,0
11.95,0.080813,0.93554,0
11.968,0.080813,0.93675,0
11.986,0.080813,0.93916,0
12.006,0.082114,0.93916,0
12.025,0.082114,0.94157,0
12.041,0.083415,0.94398,0
12.058,0.083415,0.94518,0
12.077,0.084715,0.94759,0
12.095,0.084715,0.95,0
12.112,0.084715,0.95241,0
12.13,0.084715,0.95602,0
12.147,0.084715,0.95843,0
12.166,0.086016,0.96205,0
12.184,0.086016,0.96446,0
12.201,0.087317,0.96928,0
12.22,0.087317,0.97169,0
12.239,0.087317,0.9741,0
12.257,0.087317,0.97651,0
12.277,0.087317,0.98012,0
12.305,0.088618,0.98253,0
12.324,0.088618,0.98373,0
12.342,0.088618,0.98614,0
12.372,0.088618,0.98855,0
12.401,0.088618,0.99096,0
12.417,0.088618,0.99217,0
12.434,0.088618,0.99458,0
12.451,0.088618,0.99819,0
12.469,0.088618,0.9994,0
12.488,0.088618,1.0018,0
12.507,0.088618,1.0042,0
12.542,0.088618,1.0066,0
12.562,0.088618,1.0078,0
12.584,0.088618,1.0102,0
12.608,0.088618,1.0139,0
12.631,0.088618,1.0163,0
12.655,0.088618,1.0187,0
12.674,0.088618,1.0199,0
12.691,0.088618,1.0211,0
12.71,0.088618,1.0235,0
12.73,0.088618,1.0247,0
12.749,0.088618,1.0259,0
12.767,0.088618,1.0283,0
12.802,0.088618,1.0307,0
12.823,0.088618,1.0331,0
12.842,0.088618,1.0343,0
12.86,0.088618,1.0355,0
12.879,0.088618,1.038,0
12.921,0.088618,1.0392,0
12.943,0.088618,1.0404,0
12.962,0.088618,1.0416,0
12.979,0.087317,1.044,0
12.997,0.087317,1.0452,0
13.015,0.086016,1.0464,0
13.048,0.086016,1.0476,0
13.078,0.084715,1.0476,0
13.134,0.083415,1.0476,0
13.163,0.080813,1.0488,0
13.179,0.079512,1.0488,0
13.198,0.076911,1.0488,0
13.218,0.074309,1.05,0
13.238,0.073008,1.05,0
13.257,0.069106,1.05,0
13.275,0.065203,1.05,0
13.295,0.061301,1.0512,0
13.313,0.057398,1.0524,0
13.332,0.052195,1.0536,0
13.352,0.050894,1.0536,0
13.372,0.046992,1.0536,0
13.391,0.045691,1.0536,0
13.411,0.041789,1.0536,0
13.43,0.039187,1.0536,0
13.451,0.031382,1.0536,0
13.471,0.026179,1.0536,0
13.489,0.020976,1.0548,0
13.507,0.015772,1.0548,0
13.527,0.01187,1.0548,0
13.545,0.0092683,1.0548,0
13.563,0.0053659,1.0548,0
13.582,0.004065,1.0548,0
13.6,0.0014634,1.0548,0
13.632,-0.0011382,1.0548,0
13.648,-0.002439,1.0548,0
13.666,-0.0063415,1.0548,0
13.689,-0.0089431,1.0548,0
13.714,-0.014146,1.056,0
13.738,-0.021951,1.056,0
13.759,-0.029756,1.056,0
13.777,-0.034959,1.056,0
13.796,-0.038862,1.0572,0
13.814,-0.045366,1.0584,0
13.832,-0.050569,1.0584,0
13.85,-0.054472,1.0584,0
13.869,-0.060976,1.0584,0
13.895,-0.066179,1.0584,0
13.914,-0.070081,1.0584,0
13.934,-0.077886,1.0584,0
13.953,-0.083089,1.0584,0
13.972,-0.089593,1.0584,0
13.993,-0.097398,1.0596,0
14.012,-0.1,1.0596,0
14.032,-0.1065,1.0596,0
14.051,-0.10911,1.0596,0
14.073,-0.11431,1.0596,0
14.093,-0.11561,1.0596,0
14.113,-0.11691,1.0596,0
14.132,-0.11821,1.0596,0
14.15,-0.11951,1.0596,0
14.169,-0.12341,1.0596,0
14.189,-0.12602,1.0596,0
14.208,-0.13382,1.0608,0
14.227,-0.13902,1.062,0
14.248,-0.14683,1.0633,0
14.269,-0.15203,1.0633,0
14.288,-0.15724,1.0645,0
14.307,-0.15984,1.0645,0
14.329,-0.16244,1.0645,0
14.348,-0.16504,1.0645,0
14.366,-0.16764,1.0645,0
14.388,-0.17024,1.0645,0
14.408,-0.17285,1.0645,0
14.428,-0.17935,1.0645,0
14.447,-0.18325,1.0645,0
14.467,-0.19106,1.0645,0
14.486,-0.19366,1.0645,0
14.506,-0.20016,1.0645,0
14.528,-0.20276,1.0645,0
14.548,-0.20667,1.0645,0
14.567,-0.20927,1.0645,0
14.588,-0.21317,1.0645,0
14.606,-0.21577,1.0645,0
14.626,-0.21967,1.0645,0
14.648,-0.22358,1.0645,0
14.669,-0.22748,1.0645,0
14.69,-0.23008,1.0645,0
14.711,-0.23528,1.0645,0
14.732,-0.24049,1.0657,0
14.754,-0.24439,1.0657,0
14.781,-0.24959,1.0657,0
14.808,-0.2548,1.0657,0
14.833,-0.2574,1.0657,0
14.855,-0.2626,1.0657,0
14.874,-0.2652,1.0669,0
14.897,-0.27041,1.0669,0
14.919,-0.27561,1.0669,0
14.94,-0.27821,1.0669,0
14.961,-0.28341,1.0669,0
14.98,-0.28602,1.0669,0
15,-0.28992,1.0669,0
15.022,-0.29642,1.0669,0
15.044,-0.30033,1.0669,0
15.062,-0.30423,1.0669,0
15.083,-0.30683,1.0669,0
15.103,-0.30813,1.0669,0
15.123,-0.30943,1.0669,0
15.144,-0.31203,1.0681,0
15.165,-0.31333,1.0681,0
15.188,-0.31463,1.0681,0
15.255,-0.31593,1.0681,0
15.313,-0.31724,1.0681,0
15.348,-0.31724,1.0693,0
